maxdd_percent,period,pnl_percent,scored,sharpe
-17.386295719502197,2020-2022,32.467799999992494,True,0.5477285817521874
-14.486217800580226,2023-2025,346.85709999999517,True,2.15584576587657
-9.565031626463993,2026,161.3907999999996,False,6.398472043821904
-17.386295719502197,TOTAL,379.3248999999877,True,1.3517871738143787
