config_id,mean_sharpe,min_sharpe,worst_max_drawdown,sum_pnl_usd,sharpe_2021_2022,sharpe_2023_2025,sharpe_2026,maxdd_2026,trades_total,nochop_ema,nochop_lookback,nochop_min_closes
cb9bdc980abd,3.5993694549327944,0.8797895527378911,-0.19427406298137917,4461.418499999994,0.8797895527378911,2.3590713947393946,7.559247417321097,-0.10232910681701324,1156,15,40,24
3550e78293e3,3.416536351153963,1.0562253608940053,-0.19563677524302536,4216.19799999999,1.0562253608940053,2.375112640266769,6.818271052301114,-0.13462171899125364,1105,15,40,25
5cc447c12cb9,3.572988422303895,1.2182832584971808,-0.2083555210757324,3616.385499999994,1.2182832584971808,1.8602008518932447,7.64048115652126,-0.13744666349215562,956,15,40,28
29056e65f428,2.670042824151464,0.6760746515250227,-0.19585039503014012,2125.3930000000223,0.6760746515250227,1.248723170303414,6.085330650625955,-0.19160999012276136,840,15,40,30
d4e2a5ec953b,2.7079221133785807,0.5860368768960587,-0.2331791005383086,4481.775999999988,0.5860368768960587,2.3403003881819577,5.197429075057725,-0.2331791005383086,1333,20,15,6
736f581d3091,2.6395801598976303,0.3881240362662732,-0.23569527296817283,4396.119999999994,0.3881240362662732,2.409606289510464,5.1210101539161546,-0.23569527296817283,1271,20,15,8
db23cf3ee9d6,3.683310447585176,0.5113315028168307,-0.20971910794592707,5057.246499999987,0.5113315028168307,2.517632075358322,8.020967764580375,-0.16062695924765114,1236,20,15,9
76cd9aec15b3,3.425456489007795,0.5430120913278067,-0.18663786036359198,4623.775999999997,0.5430120913278067,2.49230390674734,7.241053468948239,-0.18663786036359198,1203,20,15,10
92ab7bf0a3f2,3.126318213393695,0.506630319327489,-0.15864221213681018,3332.8515000000125,0.506630319327489,2.2052478314632262,6.667076489390369,-0.15864221213681018,1121,20,15,12
b816f31bb8b5,1.6342221733056632,-0.24554870760249028,-0.2891763919097545,1243.486499999988,-0.24554870760249028,1.0026991906909548,4.145516036828525,-0.14819609109574128,997,20,15,14
c8797fe9dc6b,2.6473485698597226,0.529052727157126,-0.23418206888860982,4356.271499999987,0.529052727157126,2.288133712720377,5.1248592697016635,-0.23418206888860982,1343,20,20,6
802fd13e1455,2.6277320500176446,0.5230540895368959,-0.2386877858290265,4394.0795,0.5230540895368959,2.3707797371114645,4.989362323404573,-0.2386877858290265,1305,20,20,8
038c2e102edf,3.241814063118517,0.44710114815456,-0.2293021122950476,4617.707000000001,0.44710114815456,2.3410314797824623,6.937309561418528,-0.16543735189702324,1254,20,20,10
48f79cea671f,3.6603052987066085,0.5596503646077965,-0.17238899546156372,4816.493999999994,0.5596503646077965,2.477027282302918,7.944238249209111,-0.17238899546156372,1209,20,20,12
9b6c41ac125f,3.089234964172315,0.34363021229146085,-0.18535388208928238,3849.3594999999978,0.34363021229146085,2.3985935770637687,6.525481103161717,-0.17595564497263405,1126,20,20,14
d691c4fffed6,2.842767467134823,0.39614718850387576,-0.19350379222925218,3097.6499999999974,0.39614718850387576,2.078219354582031,6.053935858318562,-0.12708417161839713,1053,20,20,16
e87f7b941212,1.975050832478343,-0.5022521612689453,-0.3165948382815321,1640.786500000005,-0.5022521612689453,1.4651229516120072,4.962281707091967,-0.1396342942560982,911,20,20,18
8ba06ccb29f0,1.1489804033272337,-1.2036194904451882,-0.32685995841136284,370.84199999999487,-1.2036194904451882,0.5915880087771159,4.058972691649774,-0.11678981682706968,706,20,20,20
0cb590e81934,2.6662024692141237,0.48667074707720037,-0.2278363549227731,4445.667499999993,0.48667074707720037,2.3224439837869797,5.189492676778191,-0.2278363549227731,1363,20,30,6
27168d78410d,2.6886324823410512,0.5030149441468096,-0.2278363549227731,4476.363499999991,0.5030149441468096,2.373389826098153,5.189492676778191,-0.2278363549227731,1360,20,30,8
a42fb9f26edd,2.6862269018727143,0.5288615026040919,-0.2278363549227731,4423.203499999991,0.5288615026040919,2.3403265262358595,5.189492676778191,-0.2278363549227731,1344,20,30,10
5a55fbabd95f,3.2862894379857543,0.6462426076857866,-0.22255648315895382,4879.9179999999915,0.6462426076857866,2.3944840145913053,6.818141691680172,-0.17432844434722927,1314,20,30,12
5194dfbad501,3.2280573873388385,0.5055411955583176,-0.22292512589191393,4787.237999999995,0.5055411955583176,2.4268395154562543,6.751791451001945,-0.1754610898416581,1274,20,30,14
c52d50d914bc,3.573890879098894,0.5720721597510088,-0.2121557866728535,4875.551499999989,0.5720721597510088,2.3086515613487095,7.8409489161969645,-0.13237660719554944,1260,20,30,15
7c72623dad65,3.6947975038088976,0.6204551809657577,-0.21818860154993036,4879.018999999989,0.6204551809657577,2.3399828161779515,8.123954514282984,-0.13206709399709993,1237,20,30,16
c25ef053875f,3.0439833780830945,0.4260473422961766,-0.20454127274332812,3739.804499999994,0.4260473422961766,2.0891520924197393,6.616750699533369,-0.11556075422261791,1207,20,30,18
b8e15f0cb402,2.800943957579905,0.5113225011814795,-0.21450989566275547,3600.9329999999864,0.5113225011814795,2.1951527203281134,5.696356651230122,-0.21450989566275547,1128,20,30,20
c3f34bc86cf6,2.98687090677353,0.5714205499271934,-0.20471576287840088,3492.693499999977,0.5714205499271934,2.243058362751343,6.146133807642053,-0.20471576287840088,1082,20,30,21
3833aba29f57,3.1312508985908942,0.8830606539375141,-0.17299989769963053,3017.0349999999994,0.8830606539375141,1.9115167704827423,6.599175271352426,-0.1677828818987337,852,20,30,25
3452f417ea92,0.20242654476661862,-0.2143317210820695,-0.15949938143198272,147.88050000001226,-0.2143317210820695,0.4154237158794715,0.40618763950245385,-0.11453129014586882,397,20,30,30
8eff8364f774,2.669434146612776,0.472674389154158,-0.2278363549227731,4468.616499999991,0.472674389154158,2.346135373905979,5.189492676778191,-0.2278363549227731,1368,20,40,6
4774ea213023,2.669434146612776,0.472674389154158,-0.2278363549227731,4468.616499999991,0.472674389154158,2.346135373905979,5.189492676778191,-0.2278363549227731,1368,20,40,8
056fbbfc6c57,2.6683689629427314,0.472674389154158,-0.2278363549227731,4466.329499999993,0.472674389154158,2.3429398228958447,5.189492676778191,-0.2278363549227731,1369,20,40,10
c4f5d8910bb9,2.6751364229894805,0.472674389154158,-0.2278363549227731,4487.607499999993,0.472674389154158,2.363242203036092,5.189492676778191,-0.2278363549227731,1367,20,40,12
013467a639cd,2.6818931973734403,0.4669226961316771,-0.2278363549227731,4512.730499999996,0.4669226961316771,2.3892642192104527,5.189492676778191,-0.2278363549227731,1364,20,40,14
a6416bddef0b,2.6851343619504746,0.4950830104307993,-0.2278363549227731,4477.55949999999,0.4950830104307993,2.3708273986424326,5.189492676778191,-0.2278363549227731,1351,20,40,16
b95933bdd702,2.773459101934868,0.7587882694541556,-0.2278363549227731,4523.362499999986,0.7587882694541556,2.3720963595722564,5.189492676778191,-0.2278363549227731,1332,20,40,18
58d4fb9004a1,3.694159703384815,0.8139257217037671,-0.20594921415217615,5075.938499999986,0.8139257217037671,2.44227798905741,7.826275399393267,-0.13526981013284145,1304,20,40,20
9d37a2652003,3.89606004870441,0.4554566602827589,-0.19351296478144409,4958.8829999999925,0.4554566602827589,2.4955572669653043,8.737166218865168,-0.12068393660451415,1184,20,40,24
804301394e40,3.467024195896475,0.7815374601609141,-0.20641492827089292,4402.0469999999905,0.7815374601609141,2.3860777354075697,7.2334573921209415,-0.111237706770272,1138,20,40,25
7ba60686a9fb,3.3784244194856172,1.1255124731825212,-0.18870596279103347,3879.9549999999936,1.1255124731825212,2.1531915271438815,6.856569258130449,-0.15737122641067203,988,20,40,28
00ac4dddf462,3.15306923040467,0.9650052293625755,-0.1997841278491833,2822.964499999987,0.9650052293625755,1.4399151826490946,7.05428727920234,-0.14408429822187185,900,20,40,30
