period,pnl_percent,maxdd_percent,sharpe,scored
2020-2022,45.39769999998984,-17.202392444338464,0.6241134199232847,True
2023-2025,359.8223999999948,-12.852082594751257,2.1784283139668474,True
2026,130.96060000000057,-16.917252451618214,4.771352155694226,False
TOTAL,405.22009999998465,-17.202392444338464,1.4012708669450662,True
