score,final_equity,cagr,vol,sharpe,max_drawdown,corr_window,corr_min_abs,corr_flip_lookback,corr_max_flips
25.548413178822525,1.9383701669604532,0.2696974421554521,0.08960928226159004,2.7094558865522615,-0.05552117959997638,150,0.1,75,8
25.548413178822525,1.9383701669604532,0.2696974421554521,0.08960928226159004,2.7094558865522615,-0.05552117959997638,150,0.1,25,8
25.548413178822525,1.9383701669604532,0.2696974421554521,0.08960928226159004,2.7094558865522615,-0.05552117959997638,150,0.1,25,6
25.548413178822525,1.9383701669604532,0.2696974421554521,0.08960928226159004,2.7094558865522615,-0.05552117959997638,150,0.1,25,4
25.548413178822525,1.9383701669604532,0.2696974421554521,0.08960928226159004,2.7094558865522615,-0.05552117959997638,150,0.1,25,2
25.548413178822525,1.9383701669604532,0.2696974421554521,0.08960928226159004,2.7094558865522615,-0.05552117959997638,150,0.1,50,6
25.548413178822525,1.9383701669604532,0.2696974421554521,0.08960928226159004,2.7094558865522615,-0.05552117959997638,150,0.1,50,8
25.5217434679947,1.926892013017954,0.26697977076161683,0.08858932423080566,2.715438657369642,-0.05067905873703615,75,0.1,50,8
25.4149414510683,1.9436227040193799,0.2709376499367939,0.08953338268932841,2.722581292751135,-0.06080228377973318,50,0.05,25,8
25.29820727343702,1.9179000656094831,0.26484351859642863,0.08861559778168085,2.6956167012919243,-0.05067905873703615,75,0.1,25,8
25.29820727343702,1.9179000656094831,0.26484351859642863,0.08861559778168085,2.6956167012919243,-0.05067905873703615,75,0.1,25,4
25.29820727343702,1.9179000656094831,0.26484351859642863,0.08861559778168085,2.6956167012919243,-0.05067905873703615,75,0.1,25,6
24.920978600630768,1.928966309614085,0.26747166454512805,0.08853624284004674,2.7213971758071334,-0.06373772883571205,75,0.05,75,2
24.908218516531203,1.9385683329198087,0.2697442712681464,0.08917463965299843,2.722640002544919,-0.06855057223111793,75,0.05,50,2
24.77517198843767,1.8951947569269283,0.259420680788218,0.08570354284779143,2.7341136929354084,-0.05067905873703671,50,0.1,25,2
24.724593005278876,1.8946323595200445,0.25928583449387954,0.08813309406504441,2.6599249854856426,-0.05067905873703804,75,0.1,25,2
24.67856512119581,1.9103904125441888,0.2630545094398955,0.0875974803136426,2.709764123469013,-0.05963535769056494,50,0.05,25,2
24.61486596754126,1.8908710733578704,0.2583833306623775,0.08669296606284545,2.694388463565264,-0.051413226609582474,50,0.1,25,8
24.558064941940195,1.88855429757701,0.2578268594120816,0.08659999190083992,2.692080662422311,-0.051413226609582474,50,0.1,25,6
24.443346160962765,1.8839288330351989,0.2567145526727037,0.08649202622706033,2.685104448343033,-0.051413226609582474,50,0.1,25,4
24.127335210488816,1.8740424778366325,0.25433126868040423,0.08804592747174828,2.6176966927178733,-0.05229280007821091,100,0.1,25,2
23.96807483123924,1.8645835173791543,0.2520434808871155,0.08810222085987664,2.595359358759001,-0.05067905873703615,75,0.1,50,4
23.963605044842925,1.8675742762236893,0.25276763999860696,0.0880657940097917,2.6029620977855457,-0.05229280007821091,100,0.1,50,4
23.9020159775784,1.8844667631553653,0.2568440008444459,0.08902956217833523,2.6122315089771897,-0.06176999722709564,50,0.05,50,8
23.85008953343766,1.8598105170937183,0.250886244080863,0.08789197081574439,2.5908361244061333,-0.050679058737034155,75,0.1,75,6
23.798737411679323,1.8742016015930139,0.25436969188579783,0.08856044212047036,2.6033470151774836,-0.05879810568978405,50,0.05,50,6
23.59788500382129,1.8531971765515822,0.2492796661261123,0.08814339367254632,2.5691167902412086,-0.05229280007821091,100,0.1,75,6
23.59788500382129,1.8531971765515822,0.2492796661261123,0.08814339367254632,2.5691167902412086,-0.05229280007821091,100,0.1,50,8
23.59788500382129,1.8531971765515822,0.2492796661261123,0.08814339367254632,2.5691167902412086,-0.05229280007821091,100,0.1,50,6
23.59788500382129,1.8531971765515822,0.2492796661261123,0.08814339367254632,2.5691167902412086,-0.05229280007821091,100,0.1,75,8
23.54031982406381,1.8509375859138635,0.2487299041866109,0.08814995504219181,2.5639388186265317,-0.05229280007821091,100,0.1,25,8
23.54031982406381,1.8509375859138635,0.2487299041866109,0.08814995504219181,2.5639388186265317,-0.05229280007821091,100,0.1,25,6
23.54031982406381,1.8509375859138635,0.2487299041866109,0.08814995504219181,2.5639388186265317,-0.05229280007821091,100,0.1,25,4
23.42967389288252,1.8464399952411465,0.2476343551943636,0.0878728953124487,2.5617567547137656,-0.05229280007821446,100,0.1,75,4
23.41620432524598,1.8447731798457148,0.24722790951336004,0.08585575452340415,2.6161067556419235,-0.05229280007821968,150,0.15,75,2
23.37380311101673,1.843749166242081,0.24697809183154207,0.08697440683852754,2.5812678635467043,-0.05229280007821657,150,0.15,75,6
23.35289413825037,1.8432282217237996,0.24685096851360466,0.08750874518869377,2.564874581601785,-0.05229280007821979,100,0.1,50,2
23.338023279876307,1.839548557576658,0.24595238495458327,0.08762089961206503,2.553475442539923,-0.050679058737039595,75,0.1,75,4
23.335911698044345,1.8501475392066662,0.24853758336781162,0.08811095649403128,2.563285904819964,-0.05598979182293595,50,0.05,75,8
23.312779847328027,1.826729757882496,0.2428129971632058,0.0837741410953079,2.6366756270389278,-0.045737153650240336,50,0.15,25,8
23.256646106319437,1.8244915707734444,0.2422634112893558,0.0836779232527509,2.6343253197917513,-0.045737153650240336,50,0.15,25,6
23.253748806503758,1.8391053112840403,0.24584406554417026,0.08707405618876919,2.5679645119955006,-0.05229280007822035,150,0.15,50,2
23.143203702138184,1.8200230092508682,0.24116486743642374,0.08356618112320367,2.627149282015655,-0.045737153650240336,50,0.15,25,4
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,25,8
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,50,4
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,25,4
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,75,8
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,25,6
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,25,2
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,50,6
23.137122167078502,1.8345542926373384,0.2447309325475615,0.08708678084487198,2.5573378324665175,-0.05229280007821813,150,0.15,50,8
23.100373656203715,1.8324607452819697,0.2442182793022698,0.08591053527746634,2.5863714597754357,-0.05229280007821968,150,0.15,75,4
23.073040256942804,1.8298591876562986,0.24358070609773974,0.08622664185409296,2.5712619552959017,-0.051413226609582474,50,0.1,50,8
23.042995132345872,1.8233103982613357,0.24197320114667709,0.08321754507263533,2.6456296924384226,-0.049542796570820946,50,0.15,25,2
22.694487667958448,1.81492300135457,0.23990898102914593,0.08582283123681425,2.54850179104599,-0.05141322660958281,50,0.1,50,6
22.58401871777776,1.812567020539806,0.23932805456089934,0.08622057272009055,2.5317065311973628,-0.05229280007821713,100,0.1,75,2
22.510595849328993,1.800526568897842,0.2363516157928609,0.08473461013878233,2.546228533379845,-0.04795359993294046,100,0.15,75,4
22.510595849328993,1.800526568897842,0.2363516157928609,0.08473461013878233,2.546228533379845,-0.04795359993294046,100,0.15,50,4
22.453492378481045,1.7983311991716266,0.2358075430118458,0.0847414349166612,2.5408361478869756,-0.04795359993294046,100,0.15,25,2
22.150962574104305,1.786656861985575,0.23290716705423642,0.08464580649938118,2.5158517306553683,-0.04795359993294046,100,0.15,50,2
22.148762605934095,1.7866656208901082,0.2329093476535702,0.08481525343767043,2.5110156744482,-0.04795359993294046,100,0.15,75,8
22.148762605934095,1.7866656208901082,0.2329093476535702,0.08481525343767043,2.5110156744482,-0.04795359993294046,100,0.15,50,6
22.148762605934095,1.7866656208901082,0.2329093476535702,0.08481525343767043,2.5110156744482,-0.04795359993294046,100,0.15,50,8
22.148762605934095,1.7866656208901082,0.2329093476535702,0.08481525343767043,2.5110156744482,-0.04795359993294046,100,0.15,75,6
22.124492544271263,1.8006703110008069,0.23638722423034553,0.08682399986024955,2.4873506190149146,-0.055158103765414856,75,0.1,50,2
22.09181469445725,1.784487151722954,0.23236678968789826,0.08482207158987994,2.505631444628898,-0.04795359993294046,100,0.15,25,8
22.09181469445725,1.784487151722954,0.23236678968789826,0.08482207158987994,2.505631444628898,-0.04795359993294046,100,0.15,25,6
22.09181469445725,1.784487151722954,0.23236678968789826,0.08482207158987994,2.505631444628898,-0.04795359993294046,100,0.15,25,4
22.002554138528033,1.7870605193895834,0.23300765369498722,0.08625395422212022,2.4714834117618185,-0.050679058737031935,75,0.1,75,2
21.89422389283972,1.7838509351857934,0.232208257101028,0.085386675691279,2.488119026432082,-0.051413226609582474,50,0.1,75,8
21.879261180035012,1.7762207632734461,0.23030414671994248,0.08456953569446955,2.4930530093757657,-0.04795359993294235,75,0.15,25,2
21.732657864485567,1.7706434087537608,0.2289090069619406,0.08459646023018129,2.4788743298772524,-0.04795359993294235,75,0.15,75,8
21.702516303616704,1.7742710755852373,0.22981676351657132,0.0835261625164437,2.518400621273852,-0.0507672071735471,100,0.15,75,2
21.675880070899815,1.7684844753602853,0.228368209398788,0.08460329585331598,2.4734782553362655,-0.04795359993294235,75,0.15,50,6
21.675880070899815,1.7684844753602853,0.228368209398788,0.08460329585331598,2.4734782553362655,-0.04795359993294235,75,0.15,50,8
21.666643115431075,1.7632095695370997,0.22704510515685694,0.08329810954068652,2.497980564514799,-0.045737153650240336,50,0.15,50,8
21.51091162326886,1.784282855537739,0.232315887054924,0.08722664427330071,2.4384564045313324,-0.05879810568978405,50,0.05,50,4
21.458407072382542,1.7602317454264098,0.22629706011326634,0.0846308009438889,2.452762115406053,-0.04795359993294235,75,0.15,25,4
21.458407072382542,1.7602317454264098,0.22629706011326634,0.0846308009438889,2.452762115406053,-0.04795359993294235,75,0.15,25,8
21.458407072382542,1.7602317454264098,0.22629706011326634,0.0846308009438889,2.452762115406053,-0.04795359993294235,75,0.15,25,6
21.292605217049186,1.748817409311236,0.22342220215523034,0.0828800269852541,2.474485368076105,-0.045737153650238005,50,0.15,50,6
21.030716283967404,1.755019867430093,0.22498585969883522,0.08491751209856832,2.432168392343705,-0.05367907764175939,50,0.1,75,6
20.956293279686133,1.7776050876348537,0.23064999275131792,0.08704824586734518,2.4277350528319217,-0.06645147043723243,50,0.05,75,6
20.519765262378108,1.7229991502120228,0.21687497508638365,0.08113190896473679,2.459895500773497,-0.04795359993294013,150,0.2,75,2
20.501535361344086,1.7188770921634822,0.21582387294680583,0.08242829169275637,2.4120114983510446,-0.045737153650240336,50,0.15,75,8
20.438301112888944,1.7330904556123647,0.21944143601650667,0.08410723233012068,2.4008496618249335,-0.054125346393483764,50,0.1,75,4
20.409640688179543,1.7271669016770894,0.21793609582867912,0.08457676669783537,2.373384871581541,-0.05141322660958281,50,0.1,50,4
20.298397944544345,1.7529378877596948,0.2244613810647058,0.08614755702054702,2.3936912708581373,-0.06689171594710608,50,0.05,75,4
20.210398989065922,1.7114994631382097,0.21393858819172906,0.08118987000092777,2.4284403330800446,-0.04795359993294013,150,0.2,75,4
20.12566203752468,1.7098243213692985,0.21350979788115465,0.0840384403768231,2.3447244921126607,-0.04795359993294235,75,0.15,75,4
20.104328390225415,1.7090734899788231,0.21331751849856162,0.08412506579814351,2.340513074032741,-0.04795359993294235,75,0.15,75,6
20.09623526011812,1.7072642157476368,0.21285396200475115,0.08120351395383726,2.417038112579778,-0.047953599932937685,150,0.2,75,6
20.04822670154195,1.7069896283660477,0.21278358217486604,0.08413193908491938,2.33509696140492,-0.04795359993294235,75,0.15,50,4
19.978808310998975,1.7029641257255568,0.2117509688690542,0.08131023312382739,2.402782841481118,-0.04795359993294013,150,0.2,50,2
19.920152116991396,1.7017309719085523,0.21143433074377915,0.08313162948457657,2.348798078521381,-0.047953599932944235,75,0.15,75,2
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,50,8
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,75,8
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,25,4
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,50,6
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,50,4
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,25,8
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,25,2
19.8648509306909,1.6987499997354656,0.2106682972695999,0.08132385669570512,2.3914024007555823,-0.047953599932937685,150,0.2,25,6
19.762597571489067,1.7004546886585634,0.21110646373854713,0.08217773521159737,2.3718082689720896,-0.05067905873703382,50,0.1,50,2
19.680056225202236,1.6905220711548965,0.208549461374814,0.0819672746157279,2.3519023715535883,-0.047016821961119115,50,0.15,75,6
19.533868388902416,1.6876488160072054,0.20780799512485593,0.08355282020492175,2.301497746127898,-0.04795359993294257,75,0.15,50,2
19.20342450815727,1.6792421999439724,0.20563395610656787,0.08104404536663348,2.347963668704688,-0.050679058737037264,50,0.1,75,2
19.018073731753578,1.6636927148459724,0.20159428857781347,0.08161420338411395,2.291005112968261,-0.045737153650238005,50,0.15,50,4
18.985647644257988,1.6674560019073252,0.20257417540514067,0.08114149546695108,2.313923787914315,-0.04857463580426469,50,0.15,75,4
18.917989030915866,1.7048798123673101,0.21224257105787703,0.08368002086425565,2.3419216803692424,-0.06954457830112915,50,0.05,50,2
18.547636270243224,1.6827356994809586,0.20653825462415432,0.08249865513757902,2.3170948088544705,-0.06529473193198887,50,0.05,75,2
18.419372590908274,1.6455685337909411,0.1968551520472115,0.08084776223155926,2.263074765668263,-0.04795359993294013,75,0.2,75,6
18.419372590908274,1.6455685337909411,0.1968551520472115,0.08084776223155926,2.263074765668263,-0.04795359993294013,75,0.2,75,8
18.419372590908274,1.6455685337909411,0.1968551520472115,0.08084776223155926,2.263074765668263,-0.04795359993294013,75,0.2,75,4
18.363884996225845,1.6435621033367396,0.1963284602042783,0.08085491339420157,2.257437944890046,-0.04795359993294013,75,0.2,50,6
18.363884996225845,1.6435621033367396,0.1963284602042783,0.08085491339420157,2.257437944890046,-0.04795359993294013,75,0.2,50,4
18.363884996225845,1.6435621033367396,0.1963284602042783,0.08085491339420157,2.257437944890046,-0.04795359993294013,75,0.2,25,2
18.363884996225845,1.6435621033367396,0.1963284602042783,0.08085491339420157,2.257437944890046,-0.04795359993294013,75,0.2,50,8
18.294479985148328,1.6413693548998267,0.19575238929387706,0.07989395290778911,2.2775938317265583,-0.048391117202053135,50,0.15,50,2
18.281897225419755,1.6393210946862447,0.1952138332526776,0.07871127484541898,2.3049008578667993,-0.04783873057562804,50,0.2,25,2
18.21974854358751,1.6378893930061922,0.1948371355927201,0.07991515985818338,2.2674299619255476,-0.047953599932945457,75,0.2,75,2
18.151353372641275,1.635892330512965,0.19431133307851733,0.08088368785988177,2.235800122873094,-0.04795359993294013,75,0.2,25,4
18.151353372641275,1.635892330512965,0.19431133307851733,0.08088368785988177,2.235800122873094,-0.04795359993294013,75,0.2,25,8
18.151353372641275,1.635892330512965,0.19431133307851733,0.08088368785988177,2.235800122873094,-0.04795359993294013,75,0.2,25,6
18.11654846715937,1.637782831165552,0.19480908949626796,0.07920604516970814,2.286720160385324,-0.05015441125320175,50,0.2,50,8
18.11654846715937,1.637782831165552,0.19480908949626796,0.07920604516970814,2.286720160385324,-0.05015441125320175,50,0.2,25,8
18.09809561743825,1.6357761498793169,0.19428073148984581,0.07910426900204448,2.28396897567547,-0.04943924038768133,50,0.2,25,6
17.988534086024227,1.631769791899944,0.19322461911921263,0.07898605247511443,2.2760683869737597,-0.04943924038767833,50,0.2,25,4
17.86127247747755,1.6252172626768981,0.19149373467359143,0.07879727381629309,2.2629097404421317,-0.048391117202053247,50,0.15,75,2
17.78692809358065,1.6244144639965725,0.19128136470559953,0.07876623564194567,2.2615072848093067,-0.049439240387679106,50,0.2,50,6
17.697265266197547,1.618692380133557,0.1897657148807288,0.07908004279737516,2.2367475495430997,-0.047953599932937574,100,0.2,75,2
17.669069637236483,1.6182643616858299,0.18965220494978308,0.08028983131022546,2.2030582778109538,-0.04795359993294601,75,0.2,50,2
17.482088060951178,1.6110249067430733,0.18772939665214028,0.07913299412077575,2.2136567847678106,-0.04795359993293513,100,0.2,50,2
17.466149368100467,1.6104646917919752,0.18758037280948847,0.07915106505526405,2.211584167596746,-0.04795359993293513,100,0.2,50,4
17.466149368100467,1.6104646917919752,0.18758037280948847,0.07915106505526405,2.211584167596746,-0.04795359993293513,100,0.2,75,4
17.411009707760513,1.6085010632121235,0.187057762455076,0.07915836907943895,2.2058269177993437,-0.04795359993293513,100,0.2,25,2
17.116746863695013,1.5980668923110766,0.18427389427381025,0.07923737758024638,2.174074865921487,-0.04795359993293513,100,0.2,75,6
17.116746863695013,1.5980668923110766,0.18427389427381025,0.07923737758024638,2.174074865921487,-0.04795359993293513,100,0.2,75,8
17.116746863695013,1.5980668923110766,0.18427389427381025,0.07923737758024638,2.174074865921487,-0.04795359993293513,100,0.2,50,8
17.116746863695013,1.5980668923110766,0.18427389427381025,0.07923737758024638,2.174074865921487,-0.04795359993293513,100,0.2,50,6
17.061757684134058,1.5961183802833094,0.1837527389787439,0.07924467350218398,2.1683275658128425,-0.04795359993293513,100,0.2,25,4
17.061757684134058,1.5961183802833094,0.1837527389787439,0.07924467350218398,2.1683275658128425,-0.04795359993293513,100,0.2,25,6
17.061757684134058,1.5961183802833094,0.1837527389787439,0.07924467350218398,2.1683275658128425,-0.04795359993293513,100,0.2,25,8
17.01389781071124,1.5966039653290858,0.1838826531463975,0.07829074697113815,2.1951890309109197,-0.04943924038767944,50,0.2,75,8
16.536138746291712,1.5739944616006112,0.1778066708889079,0.07642942803990581,2.179441951951637,-0.04668498637149787,50,0.2,50,2
16.293826370843426,1.5709923442491438,0.1769957080483917,0.07784234939663089,2.132435170776602,-0.04943924038768088,50,0.2,75,6
15.986898849083236,1.559900179907733,0.1739907571325463,0.07708092681920523,2.1195703104250203,-0.04943924038767811,50,0.2,75,4
15.84408844821715,1.5493929156239468,0.17113163648067609,0.07548936967365644,2.130348237448459,-0.046684986371493764,50,0.2,75,2
15.769715262263936,1.5525174517576001,0.17198314213332178,0.07748906498383452,2.0867261366315026,-0.049439240387679884,50,0.2,50,4
