period,pnl_percent,maxdd_percent,sharpe,scored
2020-2022,51.50489999998919,-16.327555164761787,0.6990801579655462,True
2023-2025,366.1992499999967,-11.980957199197128,2.2485168068359687,True
2026,130.96060000000057,-16.917252451618214,4.771352155694226,False
TOTAL,417.70414999998593,-16.327555164761787,1.4737984824007575,True
