iter,score,final_equity,cagr,vol,sharpe,max_drawdown,beta_ema_slow,beta_ema_fast,beta_reclaim_lookback
358,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
301,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
495,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
561,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
575,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
56,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
324,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
719,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
756,2.546272270976215,1.8481813691950362,0.24805873122681366,0.08420426488656213,2.673658522685622,-0.06369312585470366,150,20,3
598,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
591,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
510,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
77,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
51,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
59,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
607,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
5,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
276,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
384,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
613,2.5379100741842495,1.8355675815899732,0.24497892536767396,0.083829302479206,2.655768916260701,-0.05892942103822585,150,10,3
49,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
396,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
172,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
109,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
537,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
458,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
763,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
760,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
263,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
415,2.5313237204212067,1.8415068424406236,0.2464307460916877,0.08418620208317733,2.658709972130624,-0.06369312585470854,200,20,3
210,2.527238671916076,1.8561147146850645,0.24998887429130012,0.08580184467129166,2.643470709401137,-0.05811601874253036,200,20,5
