config_id,mean_sharpe,min_sharpe,worst_max_drawdown,sum_pnl_usd,sharpe_2021_2022,sharpe_2023_2025,sharpe_2026,maxdd_2026,trades_total,ema_fast,ema_slow,atr_n,sep_k
96e171f84ee7,3.4947401373118674,0.2451361156790663,-0.21536471248772293,4662.934500000001,0.2451361156790663,2.5560858034801246,7.682998492776411,-0.21536471248772293,1230,30,300,20,0.15
7fad7c8657e8,3.43685113424822,0.23961009857582924,-0.21536471248772293,4653.123500000005,0.23961009857582924,2.593659697440391,7.477283606728439,-0.21536471248772293,1227,30,300,20,0.2
58b83d7666ab,3.519292849960061,0.2911275027792371,-0.21536471248772293,4676.819500000005,0.2911275027792371,2.5691802100908676,7.697570837010077,-0.21536471248772293,1222,30,300,20,0.25
293d6843d276,3.2524100900822694,0.0020116068116557938,-0.24781504818930344,4324.493999999999,0.0020116068116557938,2.359572509741784,7.395646153693369,-0.20135965938333933,1310,40,150,10,0.05
d904fb594174,3.223614511728634,0.027519314988032072,-0.2416524769665056,4271.021500000001,0.027519314988032072,2.294424427565639,7.34889979263223,-0.20135965938333933,1304,40,150,10,0.1
8d9169722b46,3.2298338978321257,0.013810329044967836,-0.24230145309735152,4277.147499999999,0.013810329044967836,2.337050914267092,7.338640450184316,-0.20332475553268525,1301,40,150,10,0.15
de1d93751fbe,3.2088262899496685,0.031552590072565,-0.22773510769270067,4187.717499999997,0.031552590072565,2.290056091436066,7.304870188340374,-0.20332475553268525,1288,40,150,10,0.2
c2e0ffaaf6c6,3.181220692741851,-0.09387973821694742,-0.24441345036192264,4040.7305000000006,-0.09387973821694742,2.2061911949144215,7.431350621528079,-0.20332475553268525,1283,40,150,10,0.25
ff5199e47237,3.261358601941281,0.0185616148016758,-0.24238742646820466,4343.778499999999,0.0185616148016758,2.3698680373287977,7.395646153693369,-0.20135965938333933,1310,40,150,14,0.05
975ab0e24d8a,3.229600777467541,0.026234691369899737,-0.24028574600813424,4299.049999999992,0.026234691369899737,2.3136678484004936,7.34889979263223,-0.20135965938333933,1303,40,150,14,0.1
4c88ccab141b,3.2239909079438074,-0.0032180748915055716,-0.24552422631335558,4264.1794999999975,-0.0032180748915055716,2.3395548157498554,7.335635982973072,-0.20332475553268525,1297,40,150,14,0.15
43161577905b,3.2391491094627316,0.08478365982877115,-0.22421756863377063,4243.205499999998,0.08478365982877115,2.3107699145677283,7.321893753991696,-0.20332475553268525,1290,40,150,14,0.2
73b7ad6f2f51,3.2012832263493447,-0.0955832254535747,-0.23458595715873132,4064.182500000003,-0.0955832254535747,2.216060167463038,7.483372737038572,-0.20332475553268525,1283,40,150,14,0.25
ff4df983876e,3.2580210196420363,0.021113095826972617,-0.2404203557430704,4320.544500000001,0.021113095826972617,2.3573038094057663,7.395646153693369,-0.20135965938333933,1310,40,150,20,0.05
c91a19e16439,3.2246526726943663,0.018139627221776488,-0.2437600527434367,4294.520999999991,0.018139627221776488,2.311087334537786,7.344731056323536,-0.20135965938333933,1304,40,150,20,0.1
49815d78fae8,3.205189947040394,-0.002158789710272154,-0.24014180202150548,4196.1735000000035,-0.002158789710272154,2.282092647858382,7.335635982973072,-0.20332475553268525,1298,40,150,20,0.15
ebff8517d539,3.209782454539162,-0.029902622487469395,-0.24956153580864582,4230.989999999996,-0.029902622487469395,2.338628138466453,7.3206218476385025,-0.20332475553268525,1292,40,150,20,0.2
1c3bb93917e3,3.220256824521408,-0.05521848264346415,-0.23720249529111415,4150.100000000005,-0.05521848264346415,2.2805320824516175,7.4354568737560705,-0.20332475553268525,1279,40,150,20,0.25
cb2cd0046e93,3.1878877966385755,-0.13371495271853986,-0.23009947775174833,4240.555499999995,-0.13371495271853986,2.3860828418515356,7.311295500782731,-0.22109483928321305,1277,40,200,10,0.05
5f0c7d2d5512,3.164763151660823,-0.10359828785000838,-0.22109483928321305,4173.171999999994,-0.10359828785000838,2.360310745129162,7.2375769977033135,-0.22109483928321305,1266,40,200,10,0.1
49af905e3e62,3.0740366272814383,-0.06745139373149074,-0.2525176624713493,4071.6705000000015,-0.06745139373149074,2.318441271448711,6.971120004127093,-0.2525176624713493,1262,40,200,10,0.15
9345bab0b1a4,3.0579313861841,-0.05765929369268042,-0.2525176624713493,4016.0345000000048,-0.05765929369268042,2.2952758830272475,6.936177569217734,-0.2525176624713493,1253,40,200,10,0.2
1a4cd78ec643,3.082341133992451,-0.029206098838616353,-0.25448275862069525,4078.586500000004,-0.029206098838616353,2.318390595911129,6.957838904904841,-0.25448275862069525,1244,40,200,10,0.25
f9356b987076,3.193217805993948,-0.15256872090339382,-0.23252814765433738,4250.3259999999955,-0.15256872090339382,2.420926638102507,7.311295500782731,-0.22109483928321305,1275,40,200,14,0.05
1ad68eaca0be,3.156955410029065,-0.1298660285332875,-0.22109483928321305,4159.935999999999,-0.1298660285332875,2.38850602878111,7.212226229839372,-0.22109483928321305,1265,40,200,14,0.1
9b58360ab071,3.0975241337699067,-0.03672015786362698,-0.2525176624713493,4163.869500000005,-0.03672015786362698,2.3581725550462536,6.971120004127093,-0.2525176624713493,1261,40,200,14,0.15
16bfd1b6bad2,3.0441106943025975,-0.10006533335433448,-0.2525176624713493,4011.3084999999987,-0.10006533335433448,2.2947662640420767,6.9376311522200504,-0.2525176624713493,1252,40,200,14,0.2
e65530327326,3.078522440642448,-0.04490937634674885,-0.2525176624713493,4069.5959999999955,-0.04490937634674885,2.309244903289665,6.971231794984427,-0.2525176624713493,1244,40,200,14,0.25
d3ef46917224,3.183735354375324,-0.12587736908019967,-0.22758941955937695,4239.715999999997,-0.12587736908019967,2.4164436039593116,7.260639828246861,-0.22109483928321305,1275,40,200,20,0.05
a655418ec2e0,3.170401787191164,-0.10741607902642086,-0.22378088860888412,4184.551000000001,-0.10741607902642086,2.4063952107605404,7.212226229839372,-0.22109483928321305,1266,40,200,20,0.1
38fbfdae5625,3.100570462050723,-0.073203697120301,-0.2525176624713493,4148.980999999996,-0.073203697120301,2.3709187666384217,7.003996316634049,-0.2525176624713493,1260,40,200,20,0.15
eaeba4ea4ed7,3.055397651664291,-0.096837745495564,-0.2525176624713493,4069.6169999999956,-0.096837745495564,2.325399548268387,6.9376311522200504,-0.2525176624713493,1253,40,200,20,0.2
e4d2f288b554,3.101661150480549,-0.036346800438132036,-0.25448275862069525,4144.273500000005,-0.036346800438132036,2.3385978860607612,7.002732365819018,-0.25448275862069525,1239,40,200,20,0.25
070b623abd48,3.1718999196393383,0.08332855513582996,-0.21536471248772293,4346.681500000006,0.08332855513582996,2.460651713353432,6.971719490428752,-0.21536471248772293,1242,40,250,10,0.05
72ec8f52be59,3.166125881364587,0.08151486627419466,-0.21536471248772293,4339.1380000000045,0.08151486627419466,2.4570613174922316,6.959801460327336,-0.21536471248772293,1238,40,250,10,0.1
1d1e3da905e2,3.210624937684759,0.16186259068685158,-0.21423103916156427,4343.582999999998,0.16186259068685158,2.4369833006007124,7.033028921766712,-0.21423103916156427,1229,40,250,10,0.15
040f0bd49420,3.2862468196287486,0.20536141606922398,-0.21562204650728078,4383.979499999995,0.20536141606922398,2.422640329017912,7.23073871379911,-0.21562204650728078,1220,40,250,10,0.2
b15dd222f2bb,3.333868906961264,0.23705717937651688,-0.21045524727460418,4426.209999999993,0.23705717937651688,2.5075957585808264,7.256953782926449,-0.21045524727460418,1219,40,250,10,0.25
1dbaa563e66d,3.2023436280182658,0.10064262505851262,-0.21536471248772293,4375.361000000008,0.10064262505851262,2.471972453208837,7.034415805787447,-0.21536471248772293,1241,40,250,14,0.05
c3d5dc8f9d86,3.157786622391401,0.041492844659253264,-0.21423103916156427,4317.311000000001,0.041492844659253264,2.462531329336095,6.969335693178854,-0.21423103916156427,1236,40,250,14,0.1
e835cd751b73,3.2263592205706395,0.16347049542597905,-0.21562204650728078,4425.008999999996,0.16347049542597905,2.4918434644769953,7.023763701808945,-0.21562204650728078,1226,40,250,14,0.15
c17de60effc4,3.252750641486022,0.2432009560996188,-0.2117980629766577,4404.130499999997,0.2432009560996188,2.4598275509486918,7.0552234174097554,-0.2117980629766577,1219,40,250,14,0.2
2dbc4ec49870,3.335631441663102,0.19823024073037848,-0.21045524727460418,4397.72049999999,0.19823024073037848,2.467224664162134,7.341439420096793,-0.21045524727460418,1216,40,250,14,0.25
63431a0e68a6,3.1959865426933036,0.0881669657659473,-0.21536471248772293,4362.161000000008,0.0881669657659473,2.465376856526518,7.034415805787447,-0.21536471248772293,1241,40,250,20,0.05
39e285e6548e,3.1496807028569607,0.01844915957373706,-0.21423103916156427,4303.879999999997,0.01844915957373706,2.4612572558182904,6.969335693178854,-0.21423103916156427,1236,40,250,20,0.1
ffa3363a3089,3.1907959785158337,0.12781056041017078,-0.21562204650728078,4386.965999999992,0.12781056041017078,2.4844809408413604,6.960096434295971,-0.21562204650728078,1227,40,250,20,0.15
