variant,period,seg_id,entry_ts,exit_ts,size,duration_bars,ret_end,mae,mfe
baseline_no_shock,2021-2022,323,2021-10-20 07:50:00+00:00,2021-10-20 20:55:00+00:00,2.0,158,0.011985710408612071,0.0,0.022021415956034796
baseline_no_shock,2021-2022,325,2021-10-21 10:05:00+00:00,2021-10-21 11:50:00+00:00,2.0,22,-0.01616234828449159,-0.01761923601717852,0.0
baseline_no_shock,2021-2022,327,2021-10-22 01:35:00+00:00,2021-10-22 16:50:00+00:00,2.0,184,0.02155277800758859,-0.002647416204054398,0.048553835032878245
baseline_no_shock,2021-2022,329,2021-10-25 08:05:00+00:00,2021-10-25 19:20:00+00:00,2.0,136,0.012066034312728569,-0.0018301088235249674,0.01768863597550041
baseline_no_shock,2021-2022,331,2021-10-25 23:20:00+00:00,2021-10-26 01:05:00+00:00,2.0,22,-0.004015007884381694,-0.004015007884381694,0.001586286597177633
baseline_no_shock,2021-2022,333,2021-10-27 19:35:00+00:00,2021-10-27 23:55:00+00:00,2.0,41,0.0008432646929663612,0.0,0.0044230941251510725
baseline_no_shock,2021-2022,335,2021-10-28 02:50:00+00:00,2021-10-28 10:00:00+00:00,2.0,87,-0.007700818963873091,-0.010444314272055832,0.002016325413016773
baseline_no_shock,2021-2022,337,2021-10-28 13:00:00+00:00,2021-10-28 16:25:00+00:00,2.0,42,0.005748708982120432,-0.008817038316135561,0.01487230893817082
baseline_no_shock,2021-2022,339,2021-11-01 20:05:00+00:00,2021-11-01 23:10:00+00:00,1.0,26,-0.0016891140641657199,-0.0017340373105528828,0.0
baseline_no_shock,2021-2022,341,2021-11-04 14:35:00+00:00,2021-11-04 18:20:00+00:00,2.0,46,-0.007899905728511403,-0.011433174114264366,0.0
baseline_no_shock,2021-2022,343,2021-11-05 01:35:00+00:00,2021-11-05 10:45:00+00:00,1.0,111,-0.00027217191829964626,-0.0021270235415101757,0.004078042575853091
baseline_no_shock,2021-2022,345,2021-11-05 14:30:00+00:00,2021-11-08 07:20:00+00:00,1.0,179,0.015583115470436448,-1.3614067506773075e-05,0.019828435521280108
baseline_no_shock,2021-2022,347,2021-11-08 17:05:00+00:00,2021-11-08 23:45:00+00:00,2.0,69,0.0024167300257933455,-0.0007013430943617616,0.005231036710173775
baseline_no_shock,2021-2022,349,2021-11-09 14:35:00+00:00,2021-11-09 15:45:00+00:00,2.0,15,-0.004596315110753313,-0.010879400386158533,0.00265929023846323
baseline_no_shock,2021-2022,351,2021-11-09 17:45:00+00:00,2021-11-10 01:20:00+00:00,2.0,80,-0.001246581952710324,-0.0028148624738620898,0.0059121048022448
baseline_no_shock,2021-2022,353,2021-11-10 17:05:00+00:00,2021-11-10 19:05:00+00:00,1.0,25,-0.007986163870540963,-0.011230682600262831,0.0006346028369428325
baseline_no_shock,2021-2022,355,2021-11-10 23:45:00+00:00,2021-11-11 02:00:00+00:00,2.0,28,-0.005798511631259107,-0.005798511631259107,0.006048975620303709
baseline_no_shock,2021-2022,357,2021-11-11 07:20:00+00:00,2021-11-11 14:10:00+00:00,2.0,83,0.016444073380091462,-0.0006436213947004221,0.02181604575332252
baseline_no_shock,2021-2022,359,2021-11-11 15:35:00+00:00,2021-11-11 16:40:00+00:00,2.0,14,-0.00035853956080666993,-0.0024846791563921666,0.0023430560298736136
baseline_no_shock,2021-2022,361,2021-11-11 16:50:00+00:00,2021-11-11 23:55:00+00:00,2.0,74,-0.00029918905433845566,-0.002337974346777738,0.0031764203194160068
baseline_no_shock,2021-2022,363,2021-11-12 18:20:00+00:00,2021-11-15 01:40:00+00:00,2.0,77,-0.01007409687994798,-0.01007409687994798,0.005190988086682058
baseline_no_shock,2021-2022,365,2021-11-15 18:20:00+00:00,2021-11-15 21:30:00+00:00,1.0,39,-0.0006539683287306586,-0.001222793966462743,0.003768016963322296
baseline_no_shock,2021-2022,367,2021-11-16 02:35:00+00:00,2021-11-16 07:00:00+00:00,2.0,54,-0.004851575674703179,-0.006546093140466169,0.0013447400637391915
baseline_no_shock,2021-2022,369,2021-11-16 09:25:00+00:00,2021-11-16 14:20:00+00:00,1.0,60,-0.010575167723454348,-0.010575167723454348,0.0034971057963366636
baseline_no_shock,2021-2022,371,2021-11-17 12:20:00+00:00,2021-11-17 20:40:00+00:00,2.0,101,0.0009433684148456578,-0.0064359099083166615,0.006835735974765056
baseline_no_shock,2021-2022,373,2021-11-17 22:00:00+00:00,2021-11-18 03:50:00+00:00,2.0,59,-0.0029047161191521065,-0.004528047975615013,0.00527628814048553
baseline_no_shock,2021-2022,375,2021-11-26 10:50:00+00:00,2021-11-26 14:15:00+00:00,2.0,42,-0.00247019446211727,-0.013276718947378474,0.010918093552044983
baseline_no_shock,2021-2022,377,2021-11-30 15:35:00+00:00,2021-11-30 15:45:00+00:00,1.0,3,-0.008900495854264667,-0.008900495854264667,0.0
baseline_no_shock,2021-2022,379,2021-12-03 21:05:00+00:00,2021-12-06 01:15:00+00:00,2.0,39,0.0016615698744459895,-0.003211681566783642,0.0035816478015113784
baseline_no_shock,2021-2022,381,2021-12-06 01:45:00+00:00,2021-12-06 05:10:00+00:00,2.0,42,-0.007925441039578152,-0.007925441039578152,0.003308497792465559
baseline_no_shock,2021-2022,383,2021-12-07 09:05:00+00:00,2021-12-07 09:15:00+00:00,2.0,3,-0.0029521686468751973,-0.0029521686468751973,0.0
baseline_no_shock,2021-2022,385,2021-12-07 13:20:00+00:00,2021-12-07 14:05:00+00:00,2.0,10,-0.014278165713084379,-0.016813160381735637,0.0
baseline_no_shock,2021-2022,387,2021-12-07 16:35:00+00:00,2021-12-08 08:35:00+00:00,2.0,181,0.003527919705581972,-0.0060222729266888875,0.01047264353546784
baseline_no_shock,2021-2022,389,2021-12-08 11:05:00+00:00,2021-12-08 12:35:00+00:00,2.0,19,-0.015560805111662357,-0.016535146499869535,0.0
baseline_no_shock,2021-2022,391,2021-12-10 19:05:00+00:00,2021-12-10 19:55:00+00:00,2.0,11,0.0010066068251814997,-0.0008323864131308811,0.0010066068251814997
baseline_no_shock,2021-2022,393,2021-12-13 00:30:00+00:00,2021-12-13 06:55:00+00:00,2.0,78,0.004657950791987275,-0.000658094024215794,0.009745598270374245
baseline_no_shock,2021-2022,395,2021-12-13 09:15:00+00:00,2021-12-13 11:15:00+00:00,2.0,25,0.002161561264822476,-0.00471201056077053,0.002161561264822476
baseline_no_shock,2021-2022,397,2021-12-13 11:25:00+00:00,2021-12-13 14:45:00+00:00,2.0,41,-0.003971839723791559,-0.009835673921880672,0.005924524448538193
baseline_no_shock,2021-2022,399,2021-12-13 16:40:00+00:00,2021-12-13 20:25:00+00:00,2.0,46,-0.001884225457722155,-0.0045221410985323285,0.0025992648621906422
baseline_no_shock,2021-2022,401,2021-12-14 02:30:00+00:00,2021-12-14 02:45:00+00:00,2.0,4,-0.002828094794873448,-0.002828094794873448,0.0
baseline_no_shock,2021-2022,403,2021-12-16 03:35:00+00:00,2021-12-16 13:00:00+00:00,2.0,114,0.0024002834139731366,-0.003232084014772374,0.0106600536739474
baseline_no_shock,2021-2022,405,2021-12-16 13:45:00+00:00,2021-12-16 13:45:00+00:00,1.0,1,0.0,0.0,0.0
baseline_no_shock,2021-2022,407,2021-12-16 14:20:00+00:00,2021-12-16 20:55:00+00:00,2.0,80,0.019502171029117443,-0.0005298717613998472,0.021271942712191905
baseline_no_shock,2021-2022,409,2021-12-16 21:35:00+00:00,2021-12-17 15:30:00+00:00,2.0,204,0.018021778396290156,-0.0017930383378546022,0.028454943669575794
baseline_no_shock,2021-2022,411,2021-12-21 11:35:00+00:00,2021-12-21 14:50:00+00:00,2.0,40,-0.004698676652010292,-0.005629712443209756,0.004969843139904118
baseline_no_shock,2021-2022,413,2021-12-22 17:05:00+00:00,2021-12-23 08:15:00+00:00,2.0,171,0.01716860539315901,-0.0008663485087159195,0.018929249136678816
baseline_no_shock,2021-2022,415,2021-12-23 08:25:00+00:00,2021-12-23 11:15:00+00:00,2.0,35,-0.0033282746733317436,-0.004049065033241428,0.0016934452039050196
baseline_no_shock,2021-2022,417,2021-12-23 17:15:00+00:00,2021-12-23 17:30:00+00:00,2.0,4,-0.0005969951854635225,-0.0005969951854635225,0.0013198185869398582
baseline_no_shock,2021-2022,419,2021-12-23 18:20:00+00:00,2021-12-26 23:30:00+00:00,2.0,51,-0.0024282209974993973,-0.005779423123019267,0.002492508240246938
baseline_no_shock,2021-2022,421,2021-12-27 02:00:00+00:00,2021-12-27 06:20:00+00:00,2.0,53,-0.0020822497871264556,-0.003586403700550189,0.0005191816445353492
baseline_no_shock,2021-2022,423,2021-12-27 21:50:00+00:00,2021-12-28 02:30:00+00:00,2.0,45,-0.0052081171738747045,-0.0052081171738747045,0.0012441562010900853
baseline_no_shock,2021-2022,425,2021-12-28 06:05:00+00:00,2021-12-28 14:55:00+00:00,2.0,107,-8.719107460219977e-05,-0.0038252765070140304,0.01181346304397013
baseline_no_shock,2021-2022,427,2021-12-30 17:05:00+00:00,2021-12-31 09:50:00+00:00,2.0,190,0.00890797836964663,-0.0013644018028999838,0.012387064025920491
baseline_no_shock,2021-2022,429,2021-12-31 10:40:00+00:00,2022-01-03 03:00:00+00:00,1.0,185,0.006154293957176371,-0.0007111526549545832,0.011207196552677212
baseline_no_shock,2021-2022,431,2022-01-04 20:50:00+00:00,2022-01-04 23:50:00+00:00,2.0,25,-0.0020941213522326363,-0.0020941213522326363,0.0014998436711937124
baseline_no_shock,2021-2022,433,2022-01-05 02:45:00+00:00,2022-01-05 07:45:00+00:00,2.0,61,-0.002693533736144227,-0.004218589497138492,0.0028069071860026273
baseline_no_shock,2021-2022,435,2022-01-05 09:25:00+00:00,2022-01-05 19:10:00+00:00,2.0,118,-0.0027347607726500023,-0.0027347607726500023,0.019903847609331837
baseline_no_shock,2021-2022,437,2022-01-11 00:20:00+00:00,2022-01-11 10:50:00+00:00,2.0,127,0.0027250352022072377,-0.002135838401729817,0.011094391628986733
baseline_no_shock,2021-2022,439,2022-01-11 20:05:00+00:00,2022-01-12 01:30:00+00:00,2.0,54,-0.004641474331233741,-0.004641474331233741,0.003352838784258516
baseline_no_shock,2021-2022,441,2022-01-12 06:45:00+00:00,2022-01-12 07:30:00+00:00,2.0,10,-0.004806813856547798,-0.004806813856547798,0.0
baseline_no_shock,2021-2022,443,2022-01-12 17:35:00+00:00,2022-01-13 00:00:00+00:00,2.0,66,-3.7005085894437073e-06,-0.000614284425716427,0.004886521591310977
baseline_no_shock,2021-2022,445,2022-01-14 02:50:00+00:00,2022-01-14 09:20:00+00:00,2.0,79,-0.00369338439619038,-0.004288614514095235,0.006904299659544755
baseline_no_shock,2021-2022,447,2022-01-17 08:35:00+00:00,2022-01-17 12:20:00+00:00,2.0,46,-0.005918814826909147,-0.005918814826909147,0.0
baseline_no_shock,2021-2022,449,2022-01-19 14:05:00+00:00,2022-01-19 23:35:00+00:00,2.0,103,0.029291805537236204,-0.0005825922371681669,0.036105804343155246
baseline_no_shock,2021-2022,451,2022-01-20 02:50:00+00:00,2022-01-20 04:20:00+00:00,2.0,19,-0.0012779361602911488,-0.0018308021587151169,0.0023655414030925304
baseline_no_shock,2021-2022,453,2022-01-20 16:20:00+00:00,2022-01-20 16:45:00+00:00,1.0,6,-0.002255877458777089,-0.002752043510225066,0.0
baseline_no_shock,2021-2022,455,2022-01-24 05:20:00+00:00,2022-01-24 12:15:00+00:00,2.0,84,0.005109362061079148,-0.0008830547516656129,0.010215998644529378
baseline_no_shock,2021-2022,457,2022-01-24 23:50:00+00:00,2022-01-25 02:50:00+00:00,2.0,37,-0.005279667126627419,-0.0059413226502967875,0.0010771136431830808
baseline_no_shock,2021-2022,459,2022-01-25 05:35:00+00:00,2022-01-25 08:45:00+00:00,2.0,39,-0.0020886625412397386,-0.003496279057698337,0.002423722617602042
baseline_no_shock,2021-2022,461,2022-01-25 18:35:00+00:00,2022-01-25 21:55:00+00:00,2.0,41,-0.007270297652876678,-0.008008630288136698,0.0034820131687547384
baseline_no_shock,2021-2022,463,2022-02-01 10:20:00+00:00,2022-02-01 14:20:00+00:00,2.0,49,-0.003959990692094073,-0.006477898542909033,0.0029566828973657255
baseline_no_shock,2021-2022,465,2022-02-02 14:35:00+00:00,2022-02-02 20:55:00+00:00,2.0,77,0.0022724142997221364,-0.0050017063832549225,0.011597879387028387
baseline_no_shock,2021-2022,467,2022-02-03 02:20:00+00:00,2022-02-03 03:05:00+00:00,2.0,10,-0.0032219410433289575,-0.0032219410433289575,0.0
baseline_no_shock,2021-2022,469,2022-02-03 23:20:00+00:00,2022-02-04 13:50:00+00:00,2.0,175,-0.011733308856431424,-0.014204252096790326,0.015479192721181256
baseline_no_shock,2021-2022,471,2022-02-07 01:05:00+00:00,2022-02-07 04:30:00+00:00,2.0,42,-0.007251332759902751,-0.009573027317207217,0.0
baseline_no_shock,2021-2022,473,2022-02-07 07:30:00+00:00,2022-02-08 00:50:00+00:00,2.0,197,0.019440176646893237,-0.001662757932975767,0.023053152358885054
baseline_no_shock,2021-2022,475,2022-02-08 02:50:00+00:00,2022-02-08 05:40:00+00:00,1.0,35,-0.0017928969019757046,-0.0028317631274391575,0.000875707998394093
baseline_no_shock,2021-2022,477,2022-02-08 18:20:00+00:00,2022-02-08 21:55:00+00:00,1.0,44,-0.0005035871932836944,-0.00075699633087567,0.0019137236511042044
baseline_no_shock,2021-2022,479,2022-02-09 03:05:00+00:00,2022-02-09 07:15:00+00:00,2.0,51,-0.0011943888664118774,-0.0024007862829105164,0.0013126268980434563
baseline_no_shock,2021-2022,481,2022-02-09 16:50:00+00:00,2022-02-09 21:45:00+00:00,2.0,60,-7.398789188139965e-05,-0.0018117785024479582,0.0052679379019622274
baseline_no_shock,2021-2022,483,2022-02-10 02:15:00+00:00,2022-02-10 08:35:00+00:00,2.0,77,-0.007206444192127792,-0.007206444192127792,0.0021321606757818135
baseline_no_shock,2021-2022,485,2022-02-11 14:35:00+00:00,2022-02-14 01:45:00+00:00,2.0,123,0.054712082778525684,0.0,0.06596320789103727
baseline_no_shock,2021-2022,487,2022-02-14 15:05:00+00:00,2022-02-15 02:05:00+00:00,1.0,121,0.005073547457576266,-0.004250762312202894,0.0066829222644599895
baseline_no_shock,2021-2022,489,2022-02-15 02:15:00+00:00,2022-02-15 08:25:00+00:00,2.0,75,-0.005625441820233501,-0.005625441820233501,0.01345328889884101
baseline_no_shock,2021-2022,491,2022-02-16 08:35:00+00:00,2022-02-16 12:20:00+00:00,2.0,46,-0.004146672207326785,-0.0049054249941989925,0.004137849500502444
baseline_no_shock,2021-2022,493,2022-02-16 14:55:00+00:00,2022-02-17 02:50:00+00:00,1.0,132,0.005278257762678207,-0.0016233291279860174,0.008499648470781329
baseline_no_shock,2021-2022,495,2022-02-17 04:20:00+00:00,2022-02-18 02:00:00+00:00,2.0,249,0.027862523714897502,-0.0037573393803567168,0.048942432445066464
baseline_no_shock,2021-2022,497,2022-02-18 17:50:00+00:00,2022-02-21 02:50:00+00:00,1.0,97,0.00033263915476156036,-0.002219025071120484,0.010004927351608517
baseline_no_shock,2021-2022,499,2022-02-21 18:05:00+00:00,2022-02-22 04:40:00+00:00,2.0,86,0.019746255679033098,0.0,0.02778896012209131
baseline_no_shock,2021-2022,501,2022-02-22 06:40:00+00:00,2022-02-22 08:55:00+00:00,1.0,28,-0.006807456575880888,-0.006807456575880888,0.0024488314252242294
baseline_no_shock,2021-2022,503,2022-02-23 17:50:00+00:00,2022-02-23 20:50:00+00:00,2.0,37,0.0007024756091955631,-0.006130696225705279,0.0016135651871820311
baseline_no_shock,2021-2022,505,2022-02-23 23:35:00+00:00,2022-02-24 14:45:00+00:00,2.0,183,0.04508631477223335,-0.0008251646288501835,0.10688604136201563
baseline_no_shock,2021-2022,507,2022-02-28 14:50:00+00:00,2022-02-28 16:45:00+00:00,1.0,24,-0.011912738275143164,-0.011912738275143164,0.0020825895513507664
baseline_no_shock,2021-2022,509,2022-03-01 08:50:00+00:00,2022-03-01 14:55:00+00:00,2.0,74,0.01946306255506025,-0.0014378192771138387,0.019546570172649602
baseline_no_shock,2021-2022,511,2022-03-01 16:05:00+00:00,2022-03-02 01:15:00+00:00,2.0,99,0.013000704881967806,-0.0009019239011865965,0.038287075877395216
baseline_no_shock,2021-2022,513,2022-03-03 03:35:00+00:00,2022-03-03 04:25:00+00:00,1.0,11,-0.0019676313609551244,-0.0022428189478288507,0.0
baseline_no_shock,2021-2022,515,2022-03-03 08:10:00+00:00,2022-03-03 13:30:00+00:00,1.0,65,6.027899530169911e-05,-0.0056605995188129254,0.0042978923650220935
baseline_no_shock,2021-2022,517,2022-03-03 18:35:00+00:00,2022-03-04 03:30:00+00:00,1.0,96,0.0038045754592221925,-0.0017011054773827805,0.011819708545000251
baseline_no_shock,2021-2022,519,2022-03-04 04:50:00+00:00,2022-03-04 05:45:00+00:00,2.0,12,-0.005006070330922374,-0.005006070330922374,0.00024433532580059314
baseline_no_shock,2021-2022,521,2022-03-04 09:45:00+00:00,2022-03-07 05:00:00+00:00,1.0,220,0.03666563467866202,-0.002445771311726519,0.04485725753951808
baseline_no_shock,2021-2022,523,2022-03-07 08:55:00+00:00,2022-03-07 12:55:00+00:00,2.0,49,-0.022819374665030034,-0.02320180925763793,0.008323393531802559
baseline_no_shock,2021-2022,525,2022-03-07 23:50:00+00:00,2022-03-08 01:30:00+00:00,2.0,21,-0.026703504557340274,-0.026703504557340274,0.0021734672792039778
baseline_no_shock,2021-2022,527,2022-03-08 11:05:00+00:00,2022-03-08 11:45:00+00:00,2.0,9,-0.001700632597949725,-0.002274281243029974,0.003232258229644014
baseline_no_shock,2021-2022,529,2022-03-08 13:40:00+00:00,2022-03-08 19:30:00+00:00,2.0,71,0.04082289682811635,0.0,0.09020935723400125
baseline_no_shock,2021-2022,531,2022-03-08 22:00:00+00:00,2022-03-09 01:25:00+00:00,2.0,30,-0.010998021723365392,-0.020561181108448734,0.00025636414273577657
baseline_no_shock,2021-2022,533,2022-03-09 03:45:00+00:00,2022-03-09 07:40:00+00:00,1.0,48,-0.012221454329410797,-0.012966174562580424,8.003081383467503e-05
baseline_no_shock,2021-2022,535,2022-03-17 13:35:00+00:00,2022-03-17 14:25:00+00:00,2.0,11,0.006341434638980514,0.0,0.006999891585781182
baseline_no_shock,2021-2022,537,2022-03-17 14:40:00+00:00,2022-03-17 18:15:00+00:00,2.0,44,-0.011112973596111964,-0.011112973596111964,0.002719930926405656
baseline_no_shock,2021-2022,539,2022-03-21 22:50:00+00:00,2022-03-22 00:55:00+00:00,1.0,26,-0.004640603478650918,-0.004640603478650918,0.0009197123546558217
baseline_no_shock,2021-2022,541,2022-03-22 04:10:00+00:00,2022-03-22 08:15:00+00:00,2.0,50,-0.015520320450623348,-0.015520320450623348,0.0029570167879005016
baseline_no_shock,2021-2022,543,2022-03-23 15:35:00+00:00,2022-03-23 16:30:00+00:00,1.0,12,0.0015442047467884024,-0.00411026771788392,0.0015442047467884024
baseline_no_shock,2021-2022,545,2022-03-23 16:55:00+00:00,2022-03-24 02:25:00+00:00,2.0,103,0.013540153579955527,0.0,0.022511268869170653
baseline_no_shock,2021-2022,547,2022-03-24 14:05:00+00:00,2022-03-24 20:25:00+00:00,1.0,77,0.007240286167331744,0.0,0.010652213185891046
baseline_no_shock,2021-2022,549,2022-03-25 01:40:00+00:00,2022-03-25 04:45:00+00:00,2.0,38,-0.0033264196141241653,-0.004956453162117014,0.0017267643274472277
baseline_no_shock,2021-2022,551,2022-03-27 23:50:00+00:00,2022-03-28 01:45:00+00:00,2.0,24,-0.0136367556941841,-0.0136367556941841,0.0012155615954745347
baseline_no_shock,2021-2022,553,2022-03-30 17:05:00+00:00,2022-03-30 18:55:00+00:00,1.0,23,-0.00044747370583486656,-0.0020888886176927413,0.0011654656065607227
baseline_no_shock,2021-2022,555,2022-03-30 22:40:00+00:00,2022-03-30 23:45:00+00:00,1.0,14,-0.00047620501236300683,-0.0006105192466192566,0.0
baseline_no_shock,2021-2022,557,2022-03-31 14:20:00+00:00,2022-03-31 20:05:00+00:00,1.0,70,-0.0014871718710901538,-0.00210360562887435,0.00820080685685931
baseline_no_shock,2021-2022,559,2022-04-04 16:05:00+00:00,2022-04-04 17:50:00+00:00,1.0,22,-0.003127132714697445,-0.0031515793548124726,0.00038707180181929424
baseline_no_shock,2021-2022,561,2022-04-04 20:30:00+00:00,2022-04-05 01:20:00+00:00,1.0,47,-0.000910795935128661,-0.0011457477802158111,0.0015061434799841233
baseline_no_shock,2021-2022,563,2022-04-07 12:20:00+00:00,2022-04-07 19:50:00+00:00,1.0,91,-0.00040613314214121843,-0.003766445222536774,0.004512454136198052
baseline_no_shock,2021-2022,565,2022-04-08 00:55:00+00:00,2022-04-08 02:45:00+00:00,2.0,23,-0.005737100516159277,-0.005737100516159277,0.0020976631411318003
baseline_no_shock,2021-2022,567,2022-04-08 12:35:00+00:00,2022-04-08 19:25:00+00:00,2.0,83,0.01463848910818899,-0.002048271534774715,0.023214291580569313
baseline_no_shock,2021-2022,569,2022-04-08 20:30:00+00:00,2022-04-11 01:50:00+00:00,1.0,53,-0.002417800439776241,-0.002417800439776241,0.002968732581416056
baseline_no_shock,2021-2022,571,2022-04-11 11:50:00+00:00,2022-04-11 14:55:00+00:00,1.0,38,-0.007561659315334479,-0.009496291415494906,0.007539803638889175
baseline_no_shock,2021-2022,573,2022-04-12 04:05:00+00:00,2022-04-12 07:55:00+00:00,2.0,47,-0.0071110835845696885,-0.0071110835845696885,0.0025409533138536222
baseline_no_shock,2021-2022,575,2022-04-12 12:10:00+00:00,2022-04-12 19:00:00+00:00,1.0,83,0.0053577013669208196,-0.0023611532949493474,0.016351757178912907
baseline_no_shock,2021-2022,577,2022-04-13 09:05:00+00:00,2022-04-13 19:35:00+00:00,2.0,127,0.00013209204858855017,-0.0008887674874173968,0.010004749606068009
baseline_no_shock,2021-2022,579,2022-04-14 00:10:00+00:00,2022-04-14 00:30:00+00:00,2.0,5,-0.004379680335455327,-0.004379680335455327,0.0
baseline_no_shock,2021-2022,581,2022-04-17 23:50:00+00:00,2022-04-18 05:05:00+00:00,1.0,64,0.0010059123932086855,-0.0010181796175160462,0.0031363203479313206
baseline_no_shock,2021-2022,583,2022-04-18 06:25:00+00:00,2022-04-18 12:25:00+00:00,2.0,73,0.009724561996329761,0.0,0.009959912740442611
baseline_no_shock,2021-2022,585,2022-04-18 12:55:00+00:00,2022-04-18 15:05:00+00:00,1.0,27,-0.007859541448520302,-0.007995497272588636,0.0019244223192522725
baseline_no_shock,2021-2022,587,2022-04-29 05:05:00+00:00,2022-04-29 13:05:00+00:00,2.0,97,0.009906534356586727,-0.0012480030930901442,0.020543109738216714
baseline_no_shock,2021-2022,589,2022-05-04 22:20:00+00:00,2022-05-05 06:55:00+00:00,2.0,104,0.024535739571805326,-0.0017710372334293067,0.03052006629663606
baseline_no_shock,2021-2022,591,2022-05-05 11:30:00+00:00,2022-05-05 14:00:00+00:00,2.0,31,-0.0011652464073217406,-0.0022372098593759215,0.020794984222927138
baseline_no_shock,2021-2022,593,2022-05-06 15:40:00+00:00,2022-05-06 19:10:00+00:00,2.0,43,-0.007952548732224618,-0.009194736844197915,0.002958348128387689
baseline_no_shock,2021-2022,595,2022-05-17 07:50:00+00:00,2022-05-17 14:25:00+00:00,2.0,80,-0.0013454781636264013,-0.0032727414057480697,0.018480090489216394
baseline_no_shock,2021-2022,597,2022-05-19 13:50:00+00:00,2022-05-19 18:40:00+00:00,2.0,59,0.0028056460821757057,0.0,0.015382956661986968
baseline_no_shock,2021-2022,599,2022-05-19 23:00:00+00:00,2022-05-20 01:50:00+00:00,2.0,35,-0.006204833781127794,-0.006204833781127794,0.0037772025462974312
baseline_no_shock,2021-2022,601,2022-05-20 05:10:00+00:00,2022-05-20 11:30:00+00:00,2.0,77,0.0018763693578840446,0.0,0.011105535128889121
baseline_no_shock,2021-2022,603,2022-05-22 23:20:00+00:00,2022-05-23 13:15:00+00:00,2.0,168,0.011546528606396711,-0.001960761522579735,0.028905600876010018
baseline_no_shock,2021-2022,605,2022-05-24 09:50:00+00:00,2022-05-24 19:25:00+00:00,2.0,116,0.014728190330850488,-0.00285770857165768,0.019953170401884712
baseline_no_shock,2021-2022,607,2022-05-24 22:45:00+00:00,2022-05-25 01:25:00+00:00,2.0,33,-0.004518786385318996,-0.005613302118787189,0.0027910151203436318
baseline_no_shock,2021-2022,609,2022-05-27 03:35:00+00:00,2022-05-27 13:00:00+00:00,2.0,114,0.0037739542133907733,-0.002090964009085705,0.0128916578003766
baseline_no_shock,2021-2022,611,2022-05-30 07:35:00+00:00,2022-05-30 08:50:00+00:00,2.0,16,-0.0030931723583509374,-0.007338580674654982,0.0
baseline_no_shock,2021-2022,613,2022-06-02 09:50:00+00:00,2022-06-03 04:10:00+00:00,2.0,209,0.02168418392475502,-0.004846960830376057,0.03022015529834632
baseline_no_shock,2021-2022,615,2022-06-07 20:05:00+00:00,2022-06-07 23:50:00+00:00,2.0,34,-0.003529956989173355,-0.003529956989173355,0.0
baseline_no_shock,2021-2022,617,2022-06-08 14:50:00+00:00,2022-06-08 18:40:00+00:00,2.0,47,-0.003288842706407169,-0.00426132937395951,0.005532453679579774
baseline_no_shock,2021-2022,619,2022-06-10 20:05:00+00:00,2022-06-13 01:35:00+00:00,2.0,55,-0.006732705669600492,-0.006732705669600492,0.00963735652956843
baseline_no_shock,2021-2022,621,2022-06-16 01:20:00+00:00,2022-06-16 01:40:00+00:00,2.0,5,-0.001361837521177356,-0.001361837521177356,0.0006499679078346698
baseline_no_shock,2021-2022,623,2022-06-16 17:35:00+00:00,2022-06-17 00:30:00+00:00,2.0,72,0.0012802751117235722,0.0,0.015774541225052507
baseline_no_shock,2021-2022,625,2022-06-20 07:05:00+00:00,2022-06-20 07:30:00+00:00,2.0,6,-0.003149739336594126,-0.0031962413937288714,0.0
baseline_no_shock,2021-2022,627,2022-06-21 04:35:00+00:00,2022-06-21 05:05:00+00:00,2.0,7,-0.0003387793740213807,-0.001248421463347471,0.0
baseline_no_shock,2021-2022,629,2022-06-22 15:35:00+00:00,2022-06-22 16:50:00+00:00,2.0,16,-0.0036600438971400306,-0.006506224997982923,0.0
baseline_no_shock,2021-2022,631,2022-06-27 03:20:00+00:00,2022-06-27 12:05:00+00:00,1.0,106,-0.0014450974433704022,-0.0014450974433704022,0.003358727156607344
baseline_no_shock,2021-2022,633,2022-07-05 06:05:00+00:00,2022-07-05 07:00:00+00:00,2.0,12,-0.0035120409195065205,-0.004185625930829939,0.0
baseline_no_shock,2021-2022,635,2022-07-21 19:20:00+00:00,2022-07-22 01:45:00+00:00,2.0,66,0.003471756583772523,0.0,0.007087448703302135
baseline_no_shock,2021-2022,637,2022-07-22 07:00:00+00:00,2022-07-22 08:00:00+00:00,2.0,13,-0.0037398576388085747,-0.0048267881243421185,0.001533797137461379
baseline_no_shock,2021-2022,639,2022-07-22 11:35:00+00:00,2022-07-22 18:00:00+00:00,2.0,78,-0.0009116734714422758,-0.006791534730315019,0.01702681964007402
baseline_no_shock,2021-2022,641,2022-07-25 09:35:00+00:00,2022-07-25 12:50:00+00:00,2.0,40,-0.00862564851053993,-0.009533238000953403,0.006016427290923998
baseline_no_shock,2021-2022,643,2022-07-26 05:05:00+00:00,2022-07-26 05:40:00+00:00,2.0,8,0.000717320949717104,-0.0010233778882630107,0.0015908584618169463
baseline_no_shock,2021-2022,645,2022-07-26 08:10:00+00:00,2022-07-26 09:55:00+00:00,2.0,22,-0.006220663779260227,-0.0077909748562902115,0.0011247253450201722
baseline_no_shock,2021-2022,647,2022-07-27 12:20:00+00:00,2022-07-27 12:45:00+00:00,2.0,6,-0.0062398991732416365,-0.006360236647654616,0.0
